[ALERT] Time: 1745660114718 | Sensor: 1 | Type: Upper Threshold Crossed | Temp: 84.4316 C
[ALERT] Time: 1745660118733 | Sensor: 7 | Type: Isolated Low Spike | Temp: 40.4161 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[ALERT] Time: 1745660118631 | Sensor: 12 | Type: Isolated Low Spike | Temp: 41.424 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[ALERT] Time: 1745660118733 | Sensor: 13 | Type: Isolated High Spike | Temp: 43.6241 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[WARNING] Time: 1745660118631 | Sensor: 5 | Type: Cold Spot Detected | Temp: 43.4807
[WARNING] Time: 1745660118733 | Sensor: 4 | Type: Cold Spot Detected | Temp: 40.876
[ALERT] Time: 1745660118733 | Sensor: 12 | Type: Isolated High Spike | Temp: 44.4577 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660118733 | Sensor: 1 | Type: Cold Spot Detected | Temp: 41.7234
[WARNING] Time: 1745660118733 | Sensor: 5 | Type: Cold Spot Detected | Temp: 40.4137
[WARNING] Time: 1745660118733 | Sensor: 14 | Type: Cold Spot Detected | Temp: 44.0191
[ALERT] Time: 1745660118733 | Sensor: 3 | Type: Isolated High Spike | Temp: 43.1527 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[ALERT] Time: 1745660118733 | Sensor: 14 | Type: Isolated High Spike | Temp: 44.0191 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[ALERT] Time: 1745660118848 | Sensor: 13 | Type: Isolated High Spike | Temp: 42.9039 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660118848 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.66 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660118848 | Sensor: 13 | Type: Cold Spot Detected | Temp: 42.9039
[ALERT] Time: 1745660118848 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.9506 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660118848 | Sensor: 8 | Type: Isolated High Spike | Temp: 44.2527 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660118848 | Sensor: 6 | Type: Isolated High Spike | Temp: 44.4637 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[CRITICAL] Time: 1745660118733 | Sensors: 3, 4, 5 | Type: Clustered Low Spike | Avg Temp: 40 C
[WARNING] Time: 1745660118848 | Sensor: 3 | Type: Cold Spot Detected | Temp: 40.6318
[ALERT] Time: 1745660118848 | Sensor: 3 | Type: Isolated Low Spike | Temp: 40.6318 C [NOTE] Neighbouring Sensors 2 and 4 are normal.
[ALERT] Time: 1745660118733 | Sensor: 5 | Type: Isolated Low Spike | Temp: 40.4137 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[WARNING] Time: 1745660118848 | Sensor: 1 | Type: Cold Spot Detected | Temp: 43.5437
[ALERT] Time: 1745660118848 | Sensor: 10 | Type: Isolated High Spike | Temp: 43.8416 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[ALERT] Time: 1745660118848 | Sensor: 10 | Type: Isolated Low Spike | Temp: 43.8416 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[WARNING] Time: 1745660118848 | Sensor: 10 | Type: Cold Spot Detected | Temp: 43.8416
[WARNING] Time: 1745660118848 | Sensor: 14 | Type: Cold Spot Detected | Temp: 41.0778
[WARNING] Time: 1745660118848 | Sensor: 9 | Type: Cold Spot Detected | Temp: 41.7359
[WARNING] Time: 1745660118848 | Sensor: 5 | Type: Cold Spot Detected | Temp: 42.5483
[ALERT] Time: 1745660118948 | Sensor: 6 | Type: Isolated High Spike | Temp: 44.9645 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660118948 | Sensor: 8 | Type: Isolated Low Spike | Temp: 40.6102 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[ALERT] Time: 1745660118948 | Sensor: 3 | Type: Isolated High Spike | Temp: 44.9645 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[WARNING] Time: 1745660118948 | Sensor: 8 | Type: Cold Spot Detected | Temp: 40.6102
[ALERT] Time: 1745660118848 | Sensor: 12 | Type: Isolated High Spike | Temp: 44.7729 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660118948 | Sensor: 14 | Type: Cold Spot Detected | Temp: 41.578
[ALERT] Time: 1745660118848 | Sensor: 5 | Type: Isolated Low Spike | Temp: 42.5483 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[ALERT] Time: 1745660118848 | Sensor: 2 | Type: Isolated High Spike | Temp: 42.832 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[WARNING] Time: 1745660118948 | Sensor: 13 | Type: Cold Spot Detected | Temp: 41.0634
[WARNING] Time: 1745660118848 | Sensor: 2 | Type: Cold Spot Detected | Temp: 42.832
[ALERT] Time: 1745660118948 | Sensor: 4 | Type: Isolated Low Spike | Temp: 42.044 C [NOTE] Neighbouring Sensors 3 and 5 are normal.
[ALERT] Time: 1745660118948 | Sensor: 11 | Type: Isolated High Spike | Temp: 43.6755 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[WARNING] Time: 1745660118948 | Sensor: 4 | Type: Cold Spot Detected | Temp: 42.044
[WARNING] Time: 1745660118948 | Sensor: 12 | Type: Cold Spot Detected | Temp: 43.9346
[ALERT] Time: 1745660118948 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.5679 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660118948 | Sensor: 9 | Type: Cold Spot Detected | Temp: 42.3088
[CRITICAL] Time: 1745660118948 | Sensors: 7, 8, 9 | Type: Clustered Low Spike | Avg Temp: 42 C
[ALERT] Time: 1745660118948 | Sensor: 2 | Type: Isolated High Spike | Temp: 44.5679 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[WARNING] Time: 1745660118948 | Sensor: 7 | Type: Cold Spot Detected | Temp: 44.5679
[ALERT] Time: 1745660118948 | Sensor: 5 | Type: Isolated High Spike | Temp: 44.4223 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[CRITICAL] Time: 1745660118948 | Sensors: 4, 5, 6 | Type: Clustered Low Spike | Avg Temp: 42 C
[WARNING] Time: 1745660119061 | Sensor: 6 | Type: Cold Spot Detected | Temp: 40.8111
[WARNING] Time: 1745660118948 | Sensor: 5 | Type: Cold Spot Detected | Temp: 44.4223
[ALERT] Time: 1745660119061 | Sensor: 6 | Type: Isolated Low Spike | Temp: 40.8111 C [NOTE] Neighbouring Sensors 5 and 7 are normal.
[ALERT] Time: 1745660118948 | Sensor: 9 | Type: Isolated High Spike | Temp: 42.3088 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660119061 | Sensor: 10 | Type: Isolated High Spike | Temp: 42.6981 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[ALERT] Time: 1745660118948 | Sensor: 4 | Type: Isolated High Spike | Temp: 42.044 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[WARNING] Time: 1745660119061 | Sensor: 7 | Type: Cold Spot Detected | Temp: 40.1212
[WARNING] Time: 1745660119061 | Sensor: 11 | Type: Cold Spot Detected | Temp: 41.9165
[ALERT] Time: 1745660119061 | Sensor: 11 | Type: Isolated Low Spike | Temp: 41.9165 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[WARNING] Time: 1745660119061 | Sensor: 2 | Type: Cold Spot Detected | Temp: 40.0467
[WARNING] Time: 1745660119061 | Sensor: 14 | Type: Cold Spot Detected | Temp: 42.5085
[ALERT] Time: 1745660119061 | Sensor: 7 | Type: Isolated Low Spike | Temp: 40.1212 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[ALERT] Time: 1745660119061 | Sensor: 8 | Type: Isolated High Spike | Temp: 44.7485 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660119061 | Sensor: 13 | Type: Isolated High Spike | Temp: 44.5354 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[WARNING] Time: 1745660119061 | Sensor: 1 | Type: Cold Spot Detected | Temp: 42.7096
[ALERT] Time: 1745660119061 | Sensor: 12 | Type: Isolated High Spike | Temp: 44.3419 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660119061 | Sensor: 9 | Type: Isolated High Spike | Temp: 43.8213 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660119061 | Sensor: 5 | Type: Isolated High Spike | Temp: 44.2589 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[ALERT] Time: 1745660119061 | Sensor: 4 | Type: Isolated Low Spike | Temp: 41.9979 C [NOTE] Neighbouring Sensors 3 and 5 are normal.
[ALERT] Time: 1745660119164 | Sensor: 2 | Type: Isolated High Spike | Temp: 44.3874 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[WARNING] Time: 1745660119061 | Sensor: 4 | Type: Cold Spot Detected | Temp: 41.9979
[WARNING] Time: 1745660119164 | Sensor: 2 | Type: Cold Spot Detected | Temp: 44.3874
[ALERT] Time: 1745660119164 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.7374 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660119061 | Sensor: 15 | Type: Cold Spot Detected | Temp: 41.7158
[ALERT] Time: 1745660119164 | Sensor: 5 | Type: Isolated Low Spike | Temp: 41.6095 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[WARNING] Time: 1745660119164 | Sensor: 5 | Type: Cold Spot Detected | Temp: 41.6095
[WARNING] Time: 1745660119164 | Sensor: 10 | Type: Cold Spot Detected | Temp: 40.744
[ALERT] Time: 1745660119164 | Sensor: 12 | Type: Isolated High Spike | Temp: 44.0616 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660119164 | Sensor: 12 | Type: Cold Spot Detected | Temp: 44.0616
[WARNING] Time: 1745660119164 | Sensor: 11 | Type: Cold Spot Detected | Temp: 42.4536
[WARNING] Time: 1745660119164 | Sensor: 9 | Type: Cold Spot Detected | Temp: 42.4457
[ALERT] Time: 1745660119164 | Sensor: 3 | Type: Isolated High Spike | Temp: 44.5115 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[ALERT] Time: 1745660119164 | Sensor: 6 | Type: Isolated Low Spike | Temp: 40.5918 C [NOTE] Neighbouring Sensors 5 and 7 are normal.
[ALERT] Time: 1745660119164 | Sensor: 10 | Type: Isolated Low Spike | Temp: 40.744 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[WARNING] Time: 1745660119164 | Sensor: 6 | Type: Cold Spot Detected | Temp: 40.5918
[WARNING] Time: 1745660119164 | Sensor: 1 | Type: Cold Spot Detected | Temp: 40.1617
[WARNING] Time: 1745660119164 | Sensor: 13 | Type: Cold Spot Detected | Temp: 42.7875
[ALERT] Time: 1745660119164 | Sensor: 13 | Type: Isolated High Spike | Temp: 42.7875 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660119164 | Sensor: 8 | Type: Isolated High Spike | Temp: 42.5138 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660119280 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.8779 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660119280 | Sensor: 6 | Type: Isolated Low Spike | Temp: 40.1839 C [NOTE] Neighbouring Sensors 5 and 7 are normal.
[WARNING] Time: 1745660119280 | Sensor: 6 | Type: Cold Spot Detected | Temp: 40.1839
[ALERT] Time: 1745660119280 | Sensor: 7 | Type: Isolated High Spike | Temp: 43.5659 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660119280 | Sensor: 15 | Type: Cold Spot Detected | Temp: 43.1428
[ALERT] Time: 1745660119164 | Sensor: 13 | Type: Isolated Low Spike | Temp: 42.7875 C [NOTE] Neighbouring Sensors 12 and 14 are normal.
[WARNING] Time: 1745660119280 | Sensor: 7 | Type: Cold Spot Detected | Temp: 43.5659
[ALERT] Time: 1745660119164 | Sensor: 9 | Type: Isolated High Spike | Temp: 42.4457 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660119280 | Sensor: 14 | Type: Cold Spot Detected | Temp: 42.3116
[ALERT] Time: 1745660119280 | Sensor: 8 | Type: Isolated High Spike | Temp: 42.609 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660119280 | Sensor: 10 | Type: Isolated Low Spike | Temp: 41.2033 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[WARNING] Time: 1745660119280 | Sensor: 10 | Type: Cold Spot Detected | Temp: 41.2033
[WARNING] Time: 1745660119280 | Sensor: 2 | Type: Cold Spot Detected | Temp: 40.6668
[ALERT] Time: 1745660119280 | Sensor: 9 | Type: Isolated High Spike | Temp: 43.351 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660119280 | Sensor: 12 | Type: Isolated Low Spike | Temp: 40.2072 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[WARNING] Time: 1745660119280 | Sensor: 12 | Type: Cold Spot Detected | Temp: 40.2072
[ALERT] Time: 1745660119280 | Sensor: 5 | Type: Isolated High Spike | Temp: 42.6744 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[ALERT] Time: 1745660119380 | Sensor: 7 | Type: Isolated High Spike | Temp: 43.1443 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660119280 | Sensor: 5 | Type: Cold Spot Detected | Temp: 42.6744
[WARNING] Time: 1745660119380 | Sensor: 15 | Type: Cold Spot Detected | Temp: 40.44
[ALERT] Time: 1745660119380 | Sensor: 8 | Type: Isolated High Spike | Temp: 44.6514 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660119380 | Sensor: 13 | Type: Isolated High Spike | Temp: 43.9027 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660119380 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.9461 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[WARNING] Time: 1745660119380 | Sensor: 11 | Type: Cold Spot Detected | Temp: 40.4459
[WARNING] Time: 1745660119380 | Sensor: 4 | Type: Cold Spot Detected | Temp: 41.8571
[ALERT] Time: 1745660119380 | Sensor: 4 | Type: Isolated Low Spike | Temp: 41.8571 C [NOTE] Neighbouring Sensors 3 and 5 are normal.
[WARNING] Time: 1745660119380 | Sensor: 2 | Type: Cold Spot Detected | Temp: 41.8408
[ALERT] Time: 1745660119380 | Sensor: 9 | Type: Isolated High Spike | Temp: 44.3624 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660119380 | Sensor: 11 | Type: Isolated Low Spike | Temp: 40.4459 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[ALERT] Time: 1745660119380 | Sensor: 12 | Type: Isolated High Spike | Temp: 43.5307 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660119380 | Sensor: 5 | Type: Cold Spot Detected | Temp: 43.0787
[ALERT] Time: 1745660119380 | Sensor: 12 | Type: Isolated Low Spike | Temp: 43.5307 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[WARNING] Time: 1745660119484 | Sensor: 2 | Type: Cold Spot Detected | Temp: 21.6876
[WARNING] Time: 1745660119380 | Sensor: 12 | Type: Cold Spot Detected | Temp: 43.5307
[CRITICAL] Time: 1745660119380 | Sensors: 4, 5, 6 | Type: Clustered Low Spike | Avg Temp: 32 C
[WARNING] Time: 1745660119484 | Sensor: 6 | Type: Cold Spot Detected | Temp: 12.0735
[ALERT] Time: 1745660119484 | Sensor: 10 | Type: Upper Threshold Crossed | Temp: 84.5028 C
[ALERT] Time: 1745660119484 | Sensor: 10 | Type: Isolated High Spike | Temp: 84.5028 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[ALERT] Time: 1745660119484 | Sensor: 11 | Type: Upper Threshold Crossed | Temp: 78.0207 C
[ALERT] Time: 1745660119484 | Sensor: 11 | Type: Isolated High Spike | Temp: 78.0207 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660119484 | Sensor: 12 | Type: Upper Threshold Crossed | Temp: 78.5812 C
[ALERT] Time: 1745660119380 | Sensor: 8 | Type: Isolated Low Spike | Temp: 44.6514 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[ALERT] Time: 1745660119484 | Sensor: 12 | Type: Isolated High Spike | Temp: 78.5812 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660119380 | Sensor: 8 | Type: Cold Spot Detected | Temp: 44.6514
[ALERT] Time: 1745660119484 | Sensor: 9 | Type: Isolated High Spike | Temp: 78.5812 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660119484 | Sensor: 6 | Type: Lower Threshold Crossed | Temp: 12.0735 C
[CRITICAL] Time: 1745660119484 | Sensors: 4, 5, 6 | Type: Clustered Low Spike | Avg Temp: 26 C
[WARNING] Time: 1745660119484 | Sensor: 4 | Type: Cold Spot Detected | Temp: 23.5306
[ALERT] Time: 1745660119484 | Sensor: 11 | Type: Isolated Low Spike | Temp: 78.0207 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[WARNING] Time: 1745660119484 | Sensor: 5 | Type: Cold Spot Detected | Temp: 10.7597
[WARNING] Time: 1745660119484 | Sensor: 15 | Type: Cold Spot Detected | Temp: 41.3537
[ALERT] Time: 1745660119484 | Sensor: 13 | Type: Isolated High Spike | Temp: 75.4326 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660119585 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.8049 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[WARNING] Time: 1745660119585 | Sensor: 1 | Type: Cold Spot Detected | Temp: 42.6034
[ALERT] Time: 1745660119484 | Sensor: 8 | Type: Upper Threshold Crossed | Temp: 75.7189 C
[ALERT] Time: 1745660119585 | Sensor: 12 | Type: Isolated High Spike | Temp: 43.7397 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660119484 | Sensor: 8 | Type: Isolated High Spike | Temp: 75.7189 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660119484 | Sensor: 5 | Type: Lower Threshold Crossed | Temp: 10.7597 C
[WARNING] Time: 1745660119585 | Sensor: 6 | Type: Cold Spot Detected | Temp: 40.6974
[ALERT] Time: 1745660119484 | Sensor: 13 | Type: Upper Threshold Crossed | Temp: 75.4326 C
[ALERT] Time: 1745660119585 | Sensor: 4 | Type: Isolated High Spike | Temp: 43.7173 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[ALERT] Time: 1745660119585 | Sensor: 8 | Type: Isolated Low Spike | Temp: 42.6034 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[WARNING] Time: 1745660119585 | Sensor: 8 | Type: Cold Spot Detected | Temp: 42.6034
[ALERT] Time: 1745660119585 | Sensor: 3 | Type: Isolated Low Spike | Temp: 41.0018 C [NOTE] Neighbouring Sensors 2 and 4 are normal.
[ALERT] Time: 1745660119585 | Sensor: 6 | Type: Isolated Low Spike | Temp: 40.6974 C [NOTE] Neighbouring Sensors 5 and 7 are normal.
[ALERT] Time: 1745660119585 | Sensor: 5 | Type: Isolated High Spike | Temp: 43.1486 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660119585 | Sensor: 3 | Type: Cold Spot Detected | Temp: 41.0018
[ALERT] Time: 1745660119585 | Sensor: 13 | Type: Isolated Low Spike | Temp: 41.6349 C [NOTE] Neighbouring Sensors 12 and 14 are normal.
[ALERT] Time: 1745660119585 | Sensor: 9 | Type: Isolated High Spike | Temp: 43.8215 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660119585 | Sensor: 13 | Type: Cold Spot Detected | Temp: 41.6349
[WARNING] Time: 1745660119585 | Sensor: 12 | Type: Cold Spot Detected | Temp: 43.7397
[ALERT] Time: 1745660119585 | Sensor: 8 | Type: Isolated High Spike | Temp: 42.6034 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[WARNING] Time: 1745660119585 | Sensor: 15 | Type: Cold Spot Detected | Temp: 41.2517
[ALERT] Time: 1745660119697 | Sensor: 5 | Type: Isolated High Spike | Temp: 43.5157 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660119697 | Sensor: 5 | Type: Cold Spot Detected | Temp: 43.5157
[ALERT] Time: 1745660119697 | Sensor: 9 | Type: Isolated High Spike | Temp: 44.0245 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660119697 | Sensor: 8 | Type: Isolated Low Spike | Temp: 40.0248 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[WARNING] Time: 1745660119697 | Sensor: 8 | Type: Cold Spot Detected | Temp: 40.0248
[ALERT] Time: 1745660119697 | Sensor: 4 | Type: Isolated High Spike | Temp: 42.1694 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[CRITICAL] Time: 1745660119697 | Sensors: 4, 5, 6 | Type: Clustered Low Spike | Avg Temp: 41 C
[ALERT] Time: 1745660119697 | Sensor: 13 | Type: Isolated High Spike | Temp: 44.0245 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[WARNING] Time: 1745660119697 | Sensor: 4 | Type: Cold Spot Detected | Temp: 42.1694
[ALERT] Time: 1745660119697 | Sensor: 4 | Type: Isolated Low Spike | Temp: 42.1694 C [NOTE] Neighbouring Sensors 3 and 5 are normal.
[ALERT] Time: 1745660119697 | Sensor: 12 | Type: Isolated High Spike | Temp: 42.0473 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660119697 | Sensor: 1 | Type: Cold Spot Detected | Temp: 40.956
[WARNING] Time: 1745660119697 | Sensor: 3 | Type: Cold Spot Detected | Temp: 43.2077
[ALERT] Time: 1745660119697 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.5516 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[WARNING] Time: 1745660119697 | Sensor: 15 | Type: Cold Spot Detected | Temp: 41.358
[ALERT] Time: 1745660119697 | Sensor: 7 | Type: Isolated High Spike | Temp: 43.3408 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[ALERT] Time: 1745660119697 | Sensor: 11 | Type: Isolated High Spike | Temp: 43.3408 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660119813 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.4482 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[WARNING] Time: 1745660119697 | Sensor: 7 | Type: Cold Spot Detected | Temp: 43.3408
[ALERT] Time: 1745660119697 | Sensor: 3 | Type: Isolated Low Spike | Temp: 43.2077 C [NOTE] Neighbouring Sensors 2 and 4 are normal.
[WARNING] Time: 1745660119813 | Sensor: 1 | Type: Cold Spot Detected | Temp: 43.4732
[ALERT] Time: 1745660119813 | Sensor: 4 | Type: Isolated High Spike | Temp: 43.5389 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[WARNING] Time: 1745660119813 | Sensor: 8 | Type: Cold Spot Detected | Temp: 41.843
[ALERT] Time: 1745660119697 | Sensor: 7 | Type: Isolated Low Spike | Temp: 43.3408 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[ALERT] Time: 1745660119813 | Sensor: 9 | Type: Isolated Low Spike | Temp: 42.5327 C [NOTE] Neighbouring Sensors 8 and 10 are normal.
